X,Y,Z
458286.75,3640142.11,16.97
458287.17,3640142.13,22.29
458286.79,3640142.14,22.42
458285.97,3640142.13,17.29
458286.41000000003,3640142.15,22.64
458286.24,3640142.15,21.59
458285.59,3640142.14,17.59
458285.78,3640142.16,21.56
458285.12,3640142.15,17.47
458284.91000000003,3640142.15,16.14
458283.21,3640142.14,5.32
458285.39,3640142.17,21.87
458285.27,3640142.17,21.09
458284.69,3640142.16,17.44
458284.42,3640142.16,15.68
458284.9,3640142.18,21.61
458284.27,3640142.17,17.66
458284.51,3640142.19,21.66
458283.87,3640142.18,17.66
458283.57,3640142.18,15.72
458284.18,3640142.2,22.21
458283.51,3640142.19,17.97
458283.75,3640142.21,22.29
458283.07,3640142.21,18.07
458283.77,3640142.22,25.23
458280.27,3640142.21,4.08
458283.4,3640142.23,25.36
458279.87,3640142.22,4.09
458283.34,3640142.24,27.84
458282.95,3640142.24,25.46
458282.91000000003,3640142.25,27.94
458282.47,3640142.25,25.26
458282.44,3640142.27,27.86
458282.02,3640142.26,25.37
458281.63,3640142.26,23.13
458281.34,3640142.26,21.490000000000002
458280.08,3640142.26,13.870000000000001
458282.12,3640142.28,28.38
458281.49,3640142.27,24.8
458281.13,3640142.27,22.71
458280.97,3640142.27,21.81
458281.7,3640142.29,28.53
458281.54,3640142.28,27.62
458280.82,3640142.28,23.53
458280.64,3640142.28,22.41
458281.32,3640142.3,28.84
458281.16000000003,3640142.29,27.93
458280.55,3640142.29,24.330000000000002
458280.37,3640142.29,23.21
458280.26,3640142.29,22.580000000000002
458281.1,3640142.31,30.240000000000002
458280.77,3640142.31,28.3
458280.54,3640142.3,26.87
458280.94,3640142.31,32.08
458280.7,3640142.31,30.6
458280.49,3640142.32,29.310000000000002
458280.54,3640142.32,32.04
458280.17,3640142.33,29.8
458280.22,3640142.33,32.83
458279.95,3640142.33,31.19
458279.84,3640142.33,30.490000000000002
458279.83,3640142.34,32.86
458279.56,3640142.34,31.220000000000002
458279.49,3640142.35,33.3
458279.2,3640142.35,31.53
458278.12,3640142.35,25.02
458277.88,3640142.35,23.62
458277.5,3640142.35,21.43
458278.0,3640142.37,26.92
458277.54,3640142.36,24.29
458277.13,3640142.36,21.900000000000002
458276.93,3640142.36,20.75
458276.75,3640142.36,19.76
458278.01,3640142.38,29.69
458277.76,3640142.38,28.29
458277.13,3640142.38,24.64
458277.79,3640142.38,30.88
458277.61,3640142.38,29.89
458277.36,3640142.39,28.39
458276.33,3640142.38,22.52
458277.38,3640142.39,31.2
458277.21,3640142.39,30.21
458276.05,3640142.4,23.46
458276.82,3640142.4,30.560000000000002
458276.74,3640142.4,30.150000000000002
458276.45,3640142.41,28.5
458276.08,3640142.41,26.26
458276.34,3640142.41,30.5
458276.13,3640142.42,29.240000000000002
458275.69,3640142.42,26.560000000000002
458275.18,3640142.42,23.56
458275.95,3640142.42,30.53
458275.84,3640142.42,29.85
458275.33,3640142.43,26.830000000000002
458274.82,3640142.43,23.88
458275.46,3640142.43,30.1
458274.89,3640142.44,26.810000000000002
458274.56,3640142.44,24.85
458275.07,3640142.44,30.3
458274.58,3640142.45,27.490000000000002
458272.06,3640142.44,12.56
458274.65,3640142.45,30.2
458274.4,3640142.46,28.78
458274.25,3640142.46,30.580000000000002
458273.93,3640142.47,28.72
458271.32,3640142.46,13.16
458273.76,3640142.47,30.12
458273.57,3640142.47,29.01
458273.44,3640142.48,28.22
458270.89,3640142.47,12.9
458273.32,3640142.48,30.150000000000002
458270.41000000003,3640142.48,12.67
458269.77,3640142.48,8.8
458270.04,3640142.49,12.72
458269.46,3640142.49,9.31
458270.38,3640142.51,17.25
458270.02,3640142.51,15.08
458269.68,3640142.51,13.11
458269.51,3640142.5,12.11
458269.11,3640142.5,9.69
458271.15,3640142.52,24.57
458270.27,3640142.52,19.16
458270.0,3640142.52,17.580000000000002
458270.7,3640142.53,24.46
458269.55,3640142.53,17.56
458270.32,3640142.54,24.41
458269.15,3640142.54,17.490000000000002
458268.86,3640142.54,15.77
458269.95,3640142.55,24.87
458269.54,3640142.56,25.02
458269.27,3640142.56,23.42
458269.19,3640142.57,25.51
458268.83,3640142.59,25.84
458268.5,3640142.58,23.96
458268.37,3640142.59,25.48
458267.41000000003,3640142.59,19.88
458267.97,3640142.6,25.560000000000002
458266.99,3640142.6,19.88
458265.7,3640142.6,12.21
458267.58,3640142.62,25.66
458267.13,3640142.63,25.580000000000002
458266.86,3640142.63,23.990000000000002
458266.45,3640142.64,23.82
458266.23,3640142.63,22.580000000000002
458265.98,3640142.65,23.7
458264.14,3640142.64,12.5
458265.62,3640142.66,23.84
458265.35,3640142.66,22.080000000000002
458265.19,3640142.67,23.43
458264.79,3640142.68,23.41
458264.58,3640142.68,22.14
458264.26,3640142.68,20.3
458264.18,3640142.69,22.41
458263.9,3640142.69,20.830000000000002
458263.81,3640142.7,22.68
458263.57,3640142.7,21.32
458263.3,3640142.7,19.8
458263.15,3640142.71,21.46
458262.93,3640142.71,20.23
458262.68,3640142.72,21.34
458261.82,3640142.72,16.4
458259.56,3640142.73,5.87
458261.26,3640142.74,17.89
458260.48,3640142.76,18.1
458260.3,3640142.77,19.27
458259.75,3640142.78,18.69
458259.36,3640142.79,18.68
458257.82,3640142.83,21.84
458257.42,3640142.84,21.78
458257.02,3640142.86,21.94
458256.67,3640142.87,22.48
458256.7,3640142.88,25.04
458296.46,3640142.35,5.69
458296.13,3640142.34,3.5100000000000002
458295.81,3640142.37,7.140000000000001
458295.36,3640142.36,4.12
458296.62,3640142.39,15.76
458296.46,3640142.4,17.73
458296.54,3640142.42,21.28
458296.13,3640142.45,26.79
458295.75,3640142.46,27.05
458295.61,3640142.46,26.05
458295.14,3640142.46,22.94
458294.95,3640142.45,21.73
458295.34,3640142.47,27.18
458295.16000000003,3640142.47,25.94
458294.93,3640142.48,27.23
458294.11,3640142.48,21.89
458294.52,3640142.49,27.54
458290.39,3640142.5,9.0
458292.35,3640142.53,24.66
458291.67,3640142.53,20.240000000000002
458291.31,3640142.54,20.69
458290.0,3640142.53,12.14
458289.67,3640142.53,10.01
458289.5,3640142.53,8.96
458289.34,3640142.52,7.930000000000001
458290.91000000003,3640142.55,21.0
458289.49,3640142.54,11.86
458289.13,3640142.54,9.56
458288.87,3640142.54,7.88
458290.78,3640142.56,22.98
458290.51,3640142.56,21.25
458290.24,3640142.57,22.53
458290.17,3640142.57,22.04
458290.96,3640142.59,29.72
458288.54,3640142.57,14.290000000000001
458290.46,3640142.6,29.22
458288.51,3640142.58,16.8
458288.04,3640142.58,13.700000000000001
458289.49,3640142.6,25.66
458288.62,3640142.6,20.18
458288.12,3640142.59,16.91
458287.96,3640142.59,15.9
458289.58,3640142.61,28.79
458289.14,3640142.61,26.05
458288.32,3640142.61,20.830000000000002
458289.33,3640142.63,30.080000000000002
458289.2,3640142.63,29.25
458288.65,3640142.62,25.79
458287.99,3640142.62,21.580000000000002
458288.91000000003,3640142.64,30.09
458287.59,3640142.63,21.68
458286.9,3640142.63,17.21
458287.19,3640142.64,21.94
458287.07,3640142.64,21.21
458286.43,3640142.64,17.07
458286.28,3640142.64,16.13
458284.61,3640142.63,5.67
458286.74,3640142.65,21.61
458285.89,3640142.65,16.29
458284.22,3640142.64,5.7700000000000005
458286.32,3640142.66,21.59
458285.43,3640142.66,16.17
458285.86,3640142.67,21.580000000000002
458285.22,3640142.67,17.62
458285.49,3640142.68,22.17
458285.06,3640142.69,22.01
458284.96,3640142.69,21.38
458284.21,3640142.69,16.7
458284.58,3640142.7,21.900000000000002
458284.45,3640142.7,21.080000000000002
458283.93,3640142.7,17.81
458283.76,3640142.7,16.77
458284.22,3640142.71,22.41
458283.47,3640142.71,17.72
458283.79,3640142.72,22.56
458283.49,3640142.72,20.63
458283.09,3640142.72,18.23
458282.74,3640142.73,18.54
458281.81,3640142.73,12.81
458280.89,3640142.72,7.5200000000000005
458283.45,3640142.75,25.51
458283.07,3640142.76,25.810000000000002
458282.94,3640142.76,25.02
458282.95,3640142.77,27.67
458282.58,3640142.77,25.38
458279.86,3640142.75,9.05
458282.62,3640142.78,28.39
458281.71,3640142.77,22.84
458280.15,3640142.77,13.73
458279.99,3640142.77,12.69
458282.38,3640142.79,29.36
458282.19,3640142.79,28.14
458281.59,3640142.79,24.54
458281.26,3640142.78,22.62
458281.91000000003,3640142.8,29.19
458281.75,3640142.8,28.26
458281.66000000003,3640142.8,27.77
458280.91000000003,3640142.8,23.54
458281.4,3640142.81,28.75
458281.19,3640142.81,27.55
458280.32,3640142.8,22.56
458281.12,3640142.82,29.72
458280.75,3640142.82,27.650000000000002
458280.51,3640142.82,26.25
458280.02,3640142.82,23.27
458279.73,3640142.81,21.46
458280.83,3640142.82,30.740000000000002
458280.59,3640142.83,29.310000000000002
458280.28,3640142.83,27.490000000000002
458279.59,3640142.83,23.21
458280.74,3640142.83,32.99
458280.52,3640142.83,31.64
458280.42,3640142.83,31.05
458280.19,3640142.84,29.7
458280.37,3640142.84,33.26
458280.24,3640142.84,32.47
458279.88,3640142.85,32.96
458277.88,3640142.86,20.92
458279.47,3640142.86,33.06
458278.88,3640142.87,29.400000000000002
458278.39,3640142.87,26.51
458277.81,3640142.87,23.14
458278.43,3640142.87,29.54
458277.99,3640142.88,26.93
458277.84,3640142.88,26.05
458277.51,3640142.88,24.150000000000002
458277.16000000003,3640142.89,24.560000000000002
458276.66000000003,3640142.89,21.62
458278.03,3640142.89,32.13
458277.93,3640142.89,31.55
458277.65,3640142.89,29.94
458276.75,3640142.9,24.71
458276.49,3640142.9,23.18
458277.31,3640142.9,30.43
458277.34,3640142.91,32.94
458277.09,3640142.91,31.51
458276.8,3640142.91,29.88
458276.47,3640142.92,30.6
458276.22,3640142.93,29.11
458276.08,3640142.93,28.29
458276.05,3640142.93,30.490000000000002
458275.67,3640142.94,28.26
458274.67,3640142.95,25.080000000000002
458274.24,3640142.95,22.580000000000002
458274.53,3640142.96,26.64
458274.28,3640142.96,25.150000000000002
458273.8,3640142.96,22.32
458274.5,3640142.96,28.91
458274.26,3640142.97,27.490000000000002
458274.15,3640142.97,26.89
458273.95,3640142.97,25.7
458271.72,3640142.97,12.41
458274.34,3640142.97,30.580000000000002
458274.07,3640142.97,29.03
458273.71,3640142.98,26.87
458273.54,3640142.98,25.89
458273.38,3640142.98,24.92
458271.35,3640142.98,12.76
458273.61,3640142.98,28.98
458273.11,3640142.99,26.01
458272.9,3640142.99,24.72
458270.9,3640142.99,12.73
458270.27,3640142.99,8.89
458270.51,3640143.0,12.82
458269.87,3640143.0,8.9
458269.36,3640142.99,5.79
458271.54,3640143.01,21.64
458271.16000000003,3640143.01,19.3
458270.87,3640143.01,17.6
458270.09,3640143.01,12.86
458269.48,3640143.01,9.09
458270.95,3640143.02,20.72
458270.72,3640143.02,19.3
458270.44,3640143.02,17.62
458269.68,3640143.02,12.950000000000001
458271.15,3640143.03,24.52
458270.29,3640143.03,19.37
458270.04,3640143.03,17.8
458269.32,3640143.03,13.43
458270.73,3640143.04,24.47
458269.86,3640143.04,19.19
458270.35,3640143.05,24.45
458269.06,3640143.05,16.69
458268.47,3640143.05,13.27
458270.04,3640143.06,25.04
458268.91000000003,3640143.06,18.31
458268.55,3640143.06,16.22
458269.64,3640143.07,24.92
458269.21,3640143.07,22.36
458268.55,3640143.07,18.59
458267.69,3640143.07,13.5
458269.31,3640143.09,25.490000000000002
458269.2,3640143.09,24.88
458268.16000000003,3640143.08,18.94
458268.02,3640143.08,18.1
458268.95,3640143.1,25.77
458268.73,3640143.1,24.490000000000002
458266.84,3640143.09,13.38
458268.56,3640143.11,26.11
458266.13,3640143.1,11.76
458268.11,3640143.12,25.86
458267.62,3640143.13,25.37
458266.66000000003,3640143.12,19.71
458267.18,3640143.14,25.32
458266.75,3640143.15,25.26
458266.54,3640143.15,24.01
458266.08,3640143.16,23.66
458264.29,3640143.16,12.96
458265.62,3640143.17,23.39
458263.79,3640143.17,12.620000000000001
458265.18,3640143.18,23.150000000000002
458264.89,3640143.18,21.46
458263.25,3640143.18,12.18
458264.82,3640143.19,23.43
458264.69,3640143.19,22.73
458264.52,3640143.19,21.76
458264.17,3640143.19,19.76
458262.23,3640143.19,8.85
458264.24,3640143.2,22.55
458263.8,3640143.2,20.080000000000002
458263.39,3640143.22,22.43
458263.2,3640143.22,21.37
458263.01,3640143.22,20.32
458262.81,3640143.23,21.41
458259.63,3640143.24,5.67
458259.26,3640143.25,5.8100000000000005
458260.84,3640143.26,17.31
458260.17,3640143.28,18.16
458258.12,3640143.34,21.12
458257.08,3640143.35,15.3
458256.94,3640143.37,21.3
458256.7,3640143.39,24.52
458296.65,3640142.64,6.3
458296.28,3640142.65,6.75
458294.81,3640142.68,5.2
458294.59,3640142.68,3.81
458294.42,3640142.69,5.72
458296.44,3640142.72,22.12
458296.3,3640142.72,21.150000000000002
458295.86,3640142.73,21.3
458294.96,3640142.72,15.24
458296.24,3640142.74,26.48
458296.14,3640142.74,25.8
458295.47,3640142.74,21.31
458295.8,3640142.75,26.32
458295.62,3640142.75,25.14
458295.34,3640142.75,23.25
458295.51,3640142.76,27.330000000000002
458295.21,3640142.76,25.34
458295.03,3640142.78,27.150000000000002
458294.84,3640142.77,25.91
458292.8,3640142.81,24.14
458289.63,3640142.8,6.12
458291.09,3640142.84,21.080000000000002
458289.33,3640142.83,9.65
458288.81,3640142.82,6.4
458290.83,3640142.85,22.11
458290.73,3640142.85,21.48
458290.63,3640142.85,20.88
458289.45,3640142.84,13.18
458289.25,3640142.84,11.93
458290.49,3640142.86,22.92
458290.32,3640142.86,21.86
458290.22,3640142.86,21.18
458289.8,3640142.87,20.97
458288.76,3640142.86,14.39
458288.61,3640142.86,13.46
458288.26,3640142.86,11.22
458288.14,3640142.86,10.41
458288.65,3640142.88,16.62
458288.32,3640142.87,14.47
458288.07,3640142.87,12.89
458287.87,3640142.87,11.55
458289.64,3640142.89,25.490000000000002
458288.78,3640142.89,20.080000000000002
458288.26,3640142.89,16.81
458288.11,3640142.88,15.81
458289.76,3640142.91,28.98
458289.27,3640142.9,25.85
458287.85,3640142.9,16.87
458289.4,3640142.92,29.51
458288.13,3640142.91,21.52
458287.63,3640142.92,21.17
458286.99,3640142.92,16.97
458287.3,3640142.93,21.67
458287.14,3640142.93,20.61
458286.58,3640142.93,17.0
458286.82,3640142.94,21.36
458285.99,3640142.94,16.14
458286.38,3640142.95,21.37
458285.95,3640142.96,21.51
458285.58,3640142.97,21.88
458285.04,3640142.98,21.18
458284.23,3640142.98,16.1
458284.75,3640142.99,22.0
458284.61,3640142.99,21.11
458283.95,3640142.99,17.02
458283.81,3640142.99,16.16
458284.47,3640143.0,22.77
458284.37,3640143.0,22.12
458284.2,3640143.0,21.05
458283.64,3640143.0,17.53
458284.05,3640143.02,23.0
458283.93,3640143.01,22.26
458283.22,3640143.01,17.79
458283.55,3640143.02,22.39
458283.36,3640143.02,21.22
458282.9,3640143.02,18.51
458281.52,3640143.03,12.71
458283.15,3640143.05,25.35
458281.08,3640143.04,12.74
458280.37,3640143.03,8.59
458283.07,3640143.06,27.41
458282.76,3640143.06,25.48
458280.03,3640143.04,9.11
458282.81,3640143.07,28.57
458282.65,3640143.07,27.57
458279.58,3640143.05,9.13
458282.6,3640143.07,29.990000000000002
458282.48,3640143.08,29.25
458282.34,3640143.08,28.41
458279.92,3640143.07,14.02
458282.19,3640143.08,29.98
458281.93,3640143.09,28.35
458280.96,3640143.09,22.68
458281.51,3640143.1,28.580000000000002
458281.35,3640143.1,27.580000000000002
458280.46,3640143.1,22.47
458281.16000000003,3640143.11,29.22
458280.11,3640143.11,23.150000000000002
458279.83,3640143.11,21.46
458279.21,3640143.1,17.64
458280.35,3640143.12,27.35
458279.68,3640143.12,23.28
458279.42,3640143.12,21.740000000000002
458278.16000000003,3640143.11,14.13
458280.84,3640143.13,32.730000000000004
458280.69,3640143.13,31.86
458280.48,3640143.12,30.66
458279.3,3640143.13,23.52
458279.14,3640143.13,22.55
458280.43,3640143.14,32.74
458280.08,3640143.15,33.19
458279.18,3640143.15,27.71
458279.65,3640143.16,33.02
458278.66000000003,3640143.16,27.04
458279.17,3640143.17,32.85
458278.94,3640143.16,31.45
458278.62,3640143.16,29.55
458278.18,3640143.17,26.95
458277.73,3640143.17,24.32
458278.61,3640143.18,31.990000000000002
458277.28,3640143.18,24.1
458278.14,3640143.19,31.86
458277.81,3640143.18,29.89
458277.81,3640143.2,32.36
458277.46,3640143.19,30.32
458277.48,3640143.21,32.86
458277.19,3640143.2,31.150000000000002
458276.87,3640143.22,31.900000000000002
458276.58,3640143.21,30.26
458276.17,3640143.22,27.830000000000002
458275.19,3640143.22,22.01
458276.17,3640143.23,30.47
458275.98,3640143.22,29.35
458275.82,3640143.23,28.400000000000002
458274.79,3640143.23,22.35
458274.69,3640143.23,21.7
458275.58,3640143.23,29.47
458274.83,3640143.24,25.080000000000002
458274.65,3640143.24,23.96
458275.05,3640143.24,28.95
458274.55,3640143.25,26.01
458273.94,3640143.25,22.490000000000002
458274.66000000003,3640143.26,29.32
458274.2,3640143.26,26.69
458274.04,3640143.26,25.76
458273.43,3640143.26,22.18
458274.12,3640143.27,28.75
458273.51,3640143.27,25.18
458273.07,3640143.27,22.580000000000002
458271.44,3640143.27,12.700000000000001
458271.26,3640143.27,11.61
458271.03,3640143.28,12.72
458273.31,3640143.29,28.830000000000002
458272.73,3640143.29,25.44
458272.51,3640143.29,24.09
458270.64,3640143.29,12.84
458272.38,3640143.3,25.79
458271.63,3640143.3,21.3
458271.36,3640143.3,19.62
458271.21,3640143.3,18.740000000000002
458270.99,3640143.3,17.41
458270.28,3640143.3,13.16
458270.94,3640143.31,19.52
458270.71,3640143.31,18.13
458270.49,3640143.32,19.42
458270.22,3640143.32,17.8
458269.45,3640143.32,12.99
458270.94,3640143.33,24.51
458270.36,3640143.33,21.04
458270.08,3640143.33,19.400000000000002
458269.78,3640143.33,17.48
458270.51,3640143.34,24.55
458269.53,3640143.34,18.53
458268.92,3640143.34,14.96
458268.67,3640143.34,13.51
458270.03,3640143.35,24.04
458269.1,3640143.35,18.35
458267.35,3640143.35,7.98
458269.6,3640143.36,23.72
458269.39,3640143.36,22.43
458268.65,3640143.36,18.18
458266.92,3640143.36,7.8500000000000005
458269.45,3640143.38,25.400000000000002
458269.03,3640143.39,25.47
458267.96,3640143.38,19.29
458268.63,3640143.4,25.61
458268.5,3640143.4,24.91
458267.64,3640143.39,19.75
458268.28,3640143.4,26.060000000000002
458268.13,3640143.41,25.16
458267.19,3640143.4,19.54
458267.73,3640143.42,25.3
458266.81,3640143.42,19.89
458267.27,3640143.43,25.12
458266.82,3640143.44,24.85
458266.69,3640143.44,24.12
458266.3,3640143.45,24.1
458266.18,3640143.45,23.46
458265.74,3640143.45,20.830000000000002
458265.92,3640143.46,24.23
458265.8,3640143.46,23.53
458265.23,3640143.46,19.96
458265.43,3640143.47,23.55
458265.06,3640143.47,21.27
458264.93,3640143.48,23.05
458264.72,3640143.48,21.81
458262.39,3640143.47,8.700000000000001
458264.47,3640143.49,22.78
458263.94,3640143.5,22.27
458263.6,3640143.5,20.32
458263.5,3640143.51,22.09
458263.18,3640143.51,20.34
458263.03,3640143.51,19.51
458259.86,3640143.51,3.49
